,measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
328738,6,Incidence,4743,European Union,2,Female,16,55-59 years,465,Ovarian cancer,1,Number,1990,4992.317997913429,5223.563167694315,4435.693648700614
328737,6,Incidence,4743,European Union,1,Male,16,55-59 years,465,Ovarian cancer,1,Number,1990,0.0,0.0,0.0
328562,6,Incidence,4743,European Union,2,Female,15,50-54 years,465,Ovarian cancer,3,Rate,1990,29.26953710556525,30.68368621910609,25.465856411499445
328561,6,Incidence,4743,European Union,1,Male,15,50-54 years,465,Ovarian cancer,3,Rate,1990,0.0,0.0,0.0
328740,6,Incidence,4743,European Union,2,Female,16,55-59 years,465,Ovarian cancer,2,Percent,1990,8.2573700869703e-05,9.482413934668112e-05,6.843453177636111e-05
328921,6,Incidence,4743,European Union,1,Male,17,60-64 years,465,Ovarian cancer,3,Rate,1990,0.0,0.0,0.0
327661,6,Incidence,4743,European Union,1,Male,10,25-29 years,465,Ovarian cancer,3,Rate,1990,0.0,0.0,0.0
327660,6,Incidence,4743,European Union,2,Female,10,25-29 years,465,Ovarian cancer,2,Percent,1990,6.046048112316413e-06,7.013443370190575e-06,4.979842460994468e-06
327659,6,Incidence,4743,European Union,1,Male,10,25-29 years,465,Ovarian cancer,2,Percent,1990,0.0,0.0,0.0
327658,6,Incidence,4743,European Union,2,Female,10,25-29 years,465,Ovarian cancer,1,Number,1990,624.9098555976348,667.0924123629768,563.7272324870988
327657,6,Incidence,4743,European Union,1,Male,10,25-29 years,465,Ovarian cancer,1,Number,1990,0.0,0.0,0.0
282834,5,Prevalence,4743,European Union,1,Male,8,15-19 years,465,Ovarian cancer,1,Number,1990,0.0,0.0,0.0
282835,5,Prevalence,4743,European Union,2,Female,8,15-19 years,465,Ovarian cancer,1,Number,1990,1868.361293510354,2060.177291578568,1608.5889302455528
282836,5,Prevalence,4743,European Union,1,Male,8,15-19 years,465,Ovarian cancer,2,Percent,1990,0.0,0.0,0.0
282837,5,Prevalence,4743,European Union,2,Female,8,15-19 years,465,Ovarian cancer,2,Percent,1990,0.0001138082761031,0.0001253689273415,9.806786016459638e-05
282838,5,Prevalence,4743,European Union,1,Male,8,15-19 years,465,Ovarian cancer,3,Rate,1990,0.0,0.0,0.0
282839,5,Prevalence,4743,European Union,2,Female,8,15-19 years,465,Ovarian cancer,3,Rate,1990,11.036837530042066,12.169938506654654,9.502302759862836
327482,6,Incidence,4743,European Union,2,Female,9,20-24 years,465,Ovarian cancer,3,Rate,1990,2.2394998847621705,2.435572975386543,2.007924348001562
327481,6,Incidence,4743,European Union,1,Male,9,20-24 years,465,Ovarian cancer,3,Rate,1990,0.0,0.0,0.0
327480,6,Incidence,4743,European Union,2,Female,9,20-24 years,465,Ovarian cancer,2,Percent,1990,4.014046236816232e-06,4.760991869555124e-06,3.147810875512169e-06
327479,6,Incidence,4743,European Union,1,Male,9,20-24 years,465,Ovarian cancer,2,Percent,1990,0.0,0.0,0.0
327478,6,Incidence,4743,European Union,2,Female,9,20-24 years,465,Ovarian cancer,1,Number,1990,404.7165566536141,440.1503723148083,362.8668318643141
327477,6,Incidence,4743,European Union,1,Male,9,20-24 years,465,Ovarian cancer,1,Number,1990,0.0,0.0,0.0
283014,5,Prevalence,4743,European Union,1,Male,9,20-24 years,465,Ovarian cancer,1,Number,1990,0.0,0.0,0.0
283015,5,Prevalence,4743,European Union,2,Female,9,20-24 years,465,Ovarian cancer,1,Number,1990,2962.4120998454146,3226.8118998360164,2647.737803996427
283016,5,Prevalence,4743,European Union,1,Male,9,20-24 years,465,Ovarian cancer,2,Percent,1990,0.0,0.0,0.0
283017,5,Prevalence,4743,European Union,2,Female,9,20-24 years,465,Ovarian cancer,2,Percent,1990,0.000166590839956,0.0001816910650605,0.0001494566749321
283018,5,Prevalence,4743,European Union,1,Male,9,20-24 years,465,Ovarian cancer,3,Rate,1990,0.0,0.0,0.0
283019,5,Prevalence,4743,European Union,2,Female,9,20-24 years,465,Ovarian cancer,3,Rate,1990,16.392513345827858,17.855570173811486,14.651262493334146
327662,6,Incidence,4743,European Union,2,Female,10,25-29 years,465,Ovarian cancer,3,Rate,1990,3.41037607868733,3.6405826936763246,3.076478713461804
282659,5,Prevalence,4743,European Union,2,Female,1,<5 years,465,Ovarian cancer,3,Rate,1990,0.0,0.0,0.0
282658,5,Prevalence,4743,European Union,1,Male,1,<5 years,465,Ovarian cancer,3,Rate,1990,0.0,0.0,0.0
282657,5,Prevalence,4743,European Union,2,Female,1,<5 years,465,Ovarian cancer,2,Percent,1990,0.0,0.0,0.0
328022,6,Incidence,4743,European Union,2,Female,12,35-39 years,465,Ovarian cancer,3,Rate,1990,7.957621079227858,8.447249862371109,6.858215792257417
328021,6,Incidence,4743,European Union,1,Male,12,35-39 years,465,Ovarian cancer,3,Rate,1990,0.0,0.0,0.0
328020,6,Incidence,4743,European Union,2,Female,12,35-39 years,465,Ovarian cancer,2,Percent,1990,1.4989489702341667e-05,1.769520390283907e-05,1.1864924625030712e-05
328019,6,Incidence,4743,European Union,1,Male,12,35-39 years,465,Ovarian cancer,2,Percent,1990,0.0,0.0,0.0
328018,6,Incidence,4743,European Union,2,Female,12,35-39 years,465,Ovarian cancer,1,Number,1990,1361.2949293122997,1445.0547833066207,1173.2217818840213
328017,6,Incidence,4743,European Union,1,Male,12,35-39 years,465,Ovarian cancer,1,Number,1990,0.0,0.0,0.0
327842,6,Incidence,4743,European Union,2,Female,11,30-34 years,465,Ovarian cancer,3,Rate,1990,4.678417522415493,5.01168704827668,4.058398090650357
327841,6,Incidence,4743,European Union,1,Male,11,30-34 years,465,Ovarian cancer,3,Rate,1990,0.0,0.0,0.0
327840,6,Incidence,4743,European Union,2,Female,11,30-34 years,465,Ovarian cancer,2,Percent,1990,8.47288528268017e-06,1.000096974929611e-05,6.828496565792793e-06
327839,6,Incidence,4743,European Union,1,Male,11,30-34 years,465,Ovarian cancer,2,Percent,1990,0.0,0.0,0.0
327838,6,Incidence,4743,European Union,2,Female,11,30-34 years,465,Ovarian cancer,1,Number,1990,832.9675737350834,892.3044557098899,722.5763828523679
327837,6,Incidence,4743,European Union,1,Male,11,30-34 years,465,Ovarian cancer,1,Number,1990,0.0,0.0,0.0
282654,5,Prevalence,4743,European Union,1,Male,1,<5 years,465,Ovarian cancer,1,Number,1990,0.0,0.0,0.0
282655,5,Prevalence,4743,European Union,2,Female,1,<5 years,465,Ovarian cancer,1,Number,1990,0.0,0.0,0.0
282656,5,Prevalence,4743,European Union,1,Male,1,<5 years,465,Ovarian cancer,2,Percent,1990,0.0,0.0,0.0
328922,6,Incidence,4743,European Union,2,Female,17,60-64 years,465,Ovarian cancer,3,Rate,1990,42.84833898132007,44.80845227488887,38.93723793825502
329282,6,Incidence,4743,European Union,2,Female,19,70-74 years,465,Ovarian cancer,3,Rate,1990,52.3848095411215,54.96075687159711,48.68446500289816
329281,6,Incidence,4743,European Union,1,Male,19,70-74 years,465,Ovarian cancer,3,Rate,1990,0.0,0.0,0.0
329280,6,Incidence,4743,European Union,2,Female,19,70-74 years,465,Ovarian cancer,2,Percent,1990,0.0001076664749401,0.0001215971453308,9.26019300753308e-05
329279,6,Incidence,4743,European Union,1,Male,19,70-74 years,465,Ovarian cancer,2,Percent,1990,0.0,0.0,0.0
329278,6,Incidence,4743,European Union,2,Female,19,70-74 years,465,Ovarian cancer,1,Number,1990,4433.451943714247,4651.460538175925,4120.282919542828
329277,6,Incidence,4743,European Union,1,Male,19,70-74 years,465,Ovarian cancer,1,Number,1990,0.0,0.0,0.0
329102,6,Incidence,4743,European Union,2,Female,18,65-69 years,465,Ovarian cancer,3,Rate,1990,49.403489758952254,51.85667945290939,45.00482346002749
329101,6,Incidence,4743,European Union,1,Male,18,65-69 years,465,Ovarian cancer,3,Rate,1990,0.0,0.0,0.0
329100,6,Incidence,4743,European Union,2,Female,18,65-69 years,465,Ovarian cancer,2,Percent,1990,0.0001064751017823,0.0001210113735613,8.984157397559345e-05
329099,6,Incidence,4743,European Union,1,Male,18,65-69 years,465,Ovarian cancer,2,Percent,1990,0.0,0.0,0.0
329098,6,Incidence,4743,European Union,2,Female,18,65-69 years,465,Ovarian cancer,1,Number,1990,6320.9336174209175,6634.807177408331,5758.145890959714
329097,6,Incidence,4743,European Union,1,Male,18,65-69 years,465,Ovarian cancer,1,Number,1990,0.0,0.0,0.0
329462,6,Incidence,4743,European Union,2,Female,23,5-14 years,465,Ovarian cancer,3,Rate,1990,0.431571610526709,0.5143453583710983,0.3762867484771438
329461,6,Incidence,4743,European Union,1,Male,23,5-14 years,465,Ovarian cancer,3,Rate,1990,0.0,0.0,0.0
329460,6,Incidence,4743,European Union,2,Female,23,5-14 years,465,Ovarian cancer,2,Percent,1990,8.065434282779985e-07,1.0265830611086465e-06,6.37426521276862e-07
329459,6,Incidence,4743,European Union,1,Male,23,5-14 years,465,Ovarian cancer,2,Percent,1990,0.0,0.0,0.0
329458,6,Incidence,4743,European Union,2,Female,23,5-14 years,465,Ovarian cancer,1,Number,1990,133.52557408849867,159.1352572344541,116.42078136461583
329457,6,Incidence,4743,European Union,1,Male,23,5-14 years,465,Ovarian cancer,1,Number,1990,0.0,0.0,0.0
58263,2,DALYs (Disability-Adjusted Life Years),4743,European Union,2,Female,15,50-54 years,465,Ovarian cancer,2,Percent,1990,0.0205579051778452,0.0240797094649903,0.0168204858294415
58264,2,DALYs (Disability-Adjusted Life Years),4743,European Union,1,Male,15,50-54 years,465,Ovarian cancer,3,Rate,1990,0.0,0.0,0.0
58265,2,DALYs (Disability-Adjusted Life Years),4743,European Union,2,Female,15,50-54 years,465,Ovarian cancer,3,Rate,1990,619.805934414903,646.7611386112039,542.1186596349393
58266,2,DALYs (Disability-Adjusted Life Years),4743,European Union,1,Male,16,55-59 years,465,Ovarian cancer,1,Number,1990,0.0,0.0,0.0
58267,2,DALYs (Disability-Adjusted Life Years),4743,European Union,2,Female,16,55-59 years,465,Ovarian cancer,1,Number,1990,104157.7940437306,108428.9213493794,92711.78955224976
58268,2,DALYs (Disability-Adjusted Life Years),4743,European Union,1,Male,16,55-59 years,465,Ovarian cancer,2,Percent,1990,0.0,0.0,0.0
58269,2,DALYs (Disability-Adjusted Life Years),4743,European Union,2,Female,16,55-59 years,465,Ovarian cancer,2,Percent,1990,0.020752202721433,0.0238560281612083,0.0173919869021388
58270,2,DALYs (Disability-Adjusted Life Years),4743,European Union,1,Male,16,55-59 years,465,Ovarian cancer,3,Rate,1990,0.0,0.0,0.0
58271,2,DALYs (Disability-Adjusted Life Years),4743,European Union,2,Female,16,55-59 years,465,Ovarian cancer,3,Rate,1990,758.7859984275395,789.9010160484683,675.4022437521278
58272,2,DALYs (Disability-Adjusted Life Years),4743,European Union,1,Male,17,60-64 years,465,Ovarian cancer,1,Number,1990,0.0,0.0,0.0
58273,2,DALYs (Disability-Adjusted Life Years),4743,European Union,2,Female,17,60-64 years,465,Ovarian cancer,1,Number,1990,116213.24421525892,120888.88819335692,106391.5702228654
58274,2,DALYs (Disability-Adjusted Life Years),4743,European Union,1,Male,17,60-64 years,465,Ovarian cancer,2,Percent,1990,0.0,0.0,0.0
58275,2,DALYs (Disability-Adjusted Life Years),4743,European Union,2,Female,17,60-64 years,465,Ovarian cancer,2,Percent,1990,0.0190843240054109,0.0215520363336595,0.01608967353396
58276,2,DALYs (Disability-Adjusted Life Years),4743,European Union,1,Male,17,60-64 years,465,Ovarian cancer,3,Rate,1990,0.0,0.0,0.0
58277,2,DALYs (Disability-Adjusted Life Years),4743,European Union,2,Female,17,60-64 years,465,Ovarian cancer,3,Rate,1990,863.3564058142179,898.0920954256393,790.3904954792022
58262,2,DALYs (Disability-Adjusted Life Years),4743,European Union,1,Male,15,50-54 years,465,Ovarian cancer,2,Percent,1990,0.0,0.0,0.0
58261,2,DALYs (Disability-Adjusted Life Years),4743,European Union,2,Female,15,50-54 years,465,Ovarian cancer,1,Number,1990,88839.27758854558,92702.87542632948,77704.04801738948
58260,2,DALYs (Disability-Adjusted Life Years),4743,European Union,1,Male,15,50-54 years,465,Ovarian cancer,1,Number,1990,0.0,0.0,0.0
58259,2,DALYs (Disability-Adjusted Life Years),4743,European Union,2,Female,14,45-49 years,465,Ovarian cancer,3,Rate,1990,428.1119547786376,448.2731770016528,360.6098453273042
58242,2,DALYs (Disability-Adjusted Life Years),4743,European Union,1,Male,12,35-39 years,465,Ovarian cancer,1,Number,1990,0.0,0.0,0.0
58243,2,DALYs (Disability-Adjusted Life Years),4743,European Union,2,Female,12,35-39 years,465,Ovarian cancer,1,Number,1990,19683.90276682976,20777.01643883222,16756.69743029232
58244,2,DALYs (Disability-Adjusted Life Years),4743,European Union,1,Male,12,35-39 years,465,Ovarian cancer,2,Percent,1990,0.0,0.0,0.0
58245,2,DALYs (Disability-Adjusted Life Years),4743,European Union,2,Female,12,35-39 years,465,Ovarian cancer,2,Percent,1990,0.0061153945494684,0.0075430321000839,0.0047276890320517
58246,2,DALYs (Disability-Adjusted Life Years),4743,European Union,1,Male,12,35-39 years,465,Ovarian cancer,3,Rate,1990,0.0,0.0,0.0
58247,2,DALYs (Disability-Adjusted Life Years),4743,European Union,2,Female,12,35-39 years,465,Ovarian cancer,3,Rate,1990,115.06473447155624,121.454668211127,97.95338674838078
58248,2,DALYs (Disability-Adjusted Life Years),4743,European Union,1,Male,13,40-44 years,465,Ovarian cancer,1,Number,1990,0.0,0.0,0.0
58249,2,DALYs (Disability-Adjusted Life Years),4743,European Union,2,Female,13,40-44 years,465,Ovarian cancer,1,Number,1990,37917.17177527514,39672.59796752743,31336.52139170906
58250,2,DALYs (Disability-Adjusted Life Years),4743,European Union,1,Male,13,40-44 years,465,Ovarian cancer,2,Percent,1990,0.0,0.0,0.0
58251,2,DALYs (Disability-Adjusted Life Years),4743,European Union,2,Female,13,40-44 years,465,Ovarian cancer,2,Percent,1990,0.010483723083097,0.012671062230253,0.0082642746153834
58252,2,DALYs (Disability-Adjusted Life Years),4743,European Union,1,Male,13,40-44 years,465,Ovarian cancer,3,Rate,1990,0.0,0.0,0.0
58254,2,DALYs (Disability-Adjusted Life Years),4743,European Union,1,Male,14,45-49 years,465,Ovarian cancer,1,Number,1990,0.0,0.0,0.0
58255,2,DALYs (Disability-Adjusted Life Years),4743,European Union,2,Female,14,45-49 years,465,Ovarian cancer,1,Number,1990,59649.90145037866,62459.01459309358,50244.66496604206
58256,2,DALYs (Disability-Adjusted Life Years),4743,European Union,1,Male,14,45-49 years,465,Ovarian cancer,2,Percent,1990,0.0,0.0,0.0
58257,2,DALYs (Disability-Adjusted Life Years),4743,European Union,2,Female,14,45-49 years,465,Ovarian cancer,2,Percent,1990,0.0165259130658963,0.0195439432768858,0.0131336851260544
58258,2,DALYs (Disability-Adjusted Life Years),4743,European Union,1,Male,14,45-49 years,465,Ovarian cancer,3,Rate,1990,0.0,0.0,0.0
58253,2,DALYs (Disability-Adjusted Life Years),4743,European Union,2,Female,13,40-44 years,465,Ovarian cancer,3,Rate,1990,230.81296250971488,241.49875738656525,190.7546106032569
58300,2,DALYs (Disability-Adjusted Life Years),4743,European Union,1,Male,25,50-69 years,465,Ovarian cancer,3,Rate,1990,0.0,0.0,0.0
58301,2,DALYs (Disability-Adjusted Life Years),4743,European Union,2,Female,25,50-69 years,465,Ovarian cancer,3,Rate,1990,786.1358893122659,810.5360672824136,695.4121220345991
58302,2,DALYs (Disability-Adjusted Life Years),4743,European Union,1,Male,206,25-49 years,465,Ovarian cancer,1,Number,1990,0.0,0.0,0.0
58303,2,DALYs (Disability-Adjusted Life Years),4743,European Union,2,Female,206,25-49 years,465,Ovarian cancer,1,Number,1990,135091.09274934971,140099.88144985156,114477.34626326904
58304,2,DALYs (Disability-Adjusted Life Years),4743,European Union,1,Male,206,25-49 years,465,Ovarian cancer,2,Percent,1990,0.0,0.0,0.0
58305,2,DALYs (Disability-Adjusted Life Years),4743,European Union,2,Female,206,25-49 years,465,Ovarian cancer,2,Percent,1990,0.0084395337746833,0.0102871513430949,0.006655360302101
58306,2,DALYs (Disability-Adjusted Life Years),4743,European Union,1,Male,206,25-49 years,465,Ovarian cancer,3,Rate,1990,0.0,0.0,0.0
58307,2,DALYs (Disability-Adjusted Life Years),4743,European Union,2,Female,206,25-49 years,465,Ovarian cancer,3,Rate,1990,161.60000372824638,167.5916665107582,136.94122392857102
58308,2,DALYs (Disability-Adjusted Life Years),4743,European Union,1,Male,234,75+ years,465,Ovarian cancer,1,Number,1990,0.0,0.0,0.0
58309,2,DALYs (Disability-Adjusted Life Years),4743,European Union,2,Female,234,75+ years,465,Ovarian cancer,1,Number,1990,130576.24823609278,137474.70254620828,117540.24907153564
58310,2,DALYs (Disability-Adjusted Life Years),4743,European Union,1,Male,234,75+ years,465,Ovarian cancer,2,Percent,1990,0.0,0.0,0.0
58311,2,DALYs (Disability-Adjusted Life Years),4743,European Union,2,Female,234,75+ years,465,Ovarian cancer,2,Percent,1990,0.0057231392439053,0.0061949164316887,0.0051090118276056
58312,2,DALYs (Disability-Adjusted Life Years),4743,European Union,1,Male,234,75+ years,465,Ovarian cancer,3,Rate,1990,0.0,0.0,0.0
58313,2,DALYs (Disability-Adjusted Life Years),4743,European Union,2,Female,234,75+ years,465,Ovarian cancer,3,Rate,1990,444.8726923062465,468.3756952118276,400.4591015990551
58299,2,DALYs (Disability-Adjusted Life Years),4743,European Union,2,Female,25,50-69 years,465,Ovarian cancer,2,Percent,1990,0.0187748678495391,0.0212126703607883,0.0160848839926174
58298,2,DALYs (Disability-Adjusted Life Years),4743,European Union,1,Male,25,50-69 years,465,Ovarian cancer,2,Percent,1990,0.0,0.0,0.0
58297,2,DALYs (Disability-Adjusted Life Years),4743,European Union,2,Female,25,50-69 years,465,Ovarian cancer,1,Number,1990,426993.2004044803,440246.2654579364,377716.1832000732
58296,2,DALYs (Disability-Adjusted Life Years),4743,European Union,1,Male,25,50-69 years,465,Ovarian cancer,1,Number,1990,0.0,0.0,0.0
58278,2,DALYs (Disability-Adjusted Life Years),4743,European Union,1,Male,18,65-69 years,465,Ovarian cancer,1,Number,1990,0.0,0.0,0.0
58279,2,DALYs (Disability-Adjusted Life Years),4743,European Union,2,Female,18,65-69 years,465,Ovarian cancer,1,Number,1990,117782.88455694517,123080.82154748062,107027.93290902024
58280,2,DALYs (Disability-Adjusted Life Years),4743,European Union,1,Male,18,65-69 years,465,Ovarian cancer,2,Percent,1990,0.0,0.0,0.0
58281,2,DALYs (Disability-Adjusted Life Years),4743,European Union,2,Female,18,65-69 years,465,Ovarian cancer,2,Percent,1990,0.0161150280888332,0.0179815880302906,0.014167590473515
58282,2,DALYs (Disability-Adjusted Life Years),4743,European Union,1,Male,18,65-69 years,465,Ovarian cancer,3,Rate,1990,0.0,0.0,0.0
58283,2,DALYs (Disability-Adjusted Life Years),4743,European Union,2,Female,18,65-69 years,465,Ovarian cancer,3,Rate,1990,920.5737448265018,961.9816430417484,836.5146206914378
58284,2,DALYs (Disability-Adjusted Life Years),4743,European Union,1,Male,19,70-74 years,465,Ovarian cancer,1,Number,1990,0.0,0.0,0.0
58285,2,DALYs (Disability-Adjusted Life Years),4743,European Union,2,Female,19,70-74 years,465,Ovarian cancer,1,Number,1990,75900.5845920873,79732.09666982939,70667.95088747898
58286,2,DALYs (Disability-Adjusted Life Years),4743,European Union,1,Male,19,70-74 years,465,Ovarian cancer,2,Percent,1990,0.0,0.0,0.0
58287,2,DALYs (Disability-Adjusted Life Years),4743,European Union,2,Female,19,70-74 years,465,Ovarian cancer,2,Percent,1990,0.0124667882638049,0.0138284145884787,0.0111559483639926
58288,2,DALYs (Disability-Adjusted Life Years),4743,European Union,1,Male,19,70-74 years,465,Ovarian cancer,3,Rate,1990,0.0,0.0,0.0
58289,2,DALYs (Disability-Adjusted Life Years),4743,European Union,2,Female,19,70-74 years,465,Ovarian cancer,3,Rate,1990,896.826607888127,942.0990125505024,834.9988214376629
58290,2,DALYs (Disability-Adjusted Life Years),4743,European Union,1,Male,23,5-14 years,465,Ovarian cancer,1,Number,1990,0.0,0.0,0.0
